cloverItemId,name,priceCAD,recordType,suggestedCloverCategory,suggestedSiteCategory,cloverChange,confidence,brand,cleanNameFr,reason,action
8S4CR4V0C7ZZG,Z244 Zoomed Infrared Heat Projector 60 Watt,44.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,Zoo Med,Zoomed Infrared Heat Projector 60 Watt,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
XJJCAEFD0B41R,Z244A ZooMed Repticare Heat Projector 100W,44.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,Zoo Med,ZooMed Repticare Heat Projector 100W,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
RDMJ0078HSRJ2,Z251H Reptisun T8 10.0 18'',60.00,review,,,Revisar manual,low,,Reptisun T8 10.0 18'',Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
YJQ1WKYRVSCAJ,"Z252X Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp",45.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,,"Reptisun T5 HO 10.0 UVB 24W / 22"" Lamp","Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
6F42975YBBBQ4,Z253 T8 36'' Reptisun 5.0 25W,51.99,review,,,Revisar manual,low,,T8 36'' Reptisun 5.0 25W,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
NJ5QCYMP4DFAC,Z263 Zoomed Repti Basking Spot Lamp 150W,18.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,Zoo Med,Zoomed Repti Basking Spot Lamp 150W,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
3HEZW9XQTFC0A,Z275 Nat. Flora Reptivine,13.99,review,,,Revisar manual,low,,Nat. Flora Reptivine,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
H3NT18A83CRB8,Z278 Silver Mullein,24.99,review,,,Revisar manual,low,,Silver Mullein,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
BFHV2Z255Y8S6,Z278A Euphorbia,24.99,review,,,Revisar manual,low,,Euphorbia,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
81YH5CQAQSTPT,Z278B  Green Aloe,11.99,review,,,Revisar manual,low,,Green Aloe,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
TKRASRVYSJ93A,Z278C Red Leaf Stonecrop,12.99,product,Decoration,decor,"Asignar ""Decoration"" en Clover",medium,,Red Leaf Stonecrop,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
RDRCQ7RTF1G7M,Z278D Burro's Tail,15.99,review,,,Revisar manual,low,,Burro's Tail,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZJ7QGABKXRSNA,Z278E Tree Houseleek,13.99,review,,,Revisar manual,low,,Tree Houseleek,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4RWR8QBAW4AR8,Z281 Nano Dome Lamp Fixture,30.99,review,,,Revisar manual,low,,Nano Dome Lamp Fixture,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
GNVRWZX86EFET,Z282 ZooMed Nano Combo Dome Lamp Fixture,63.99,review,,,Revisar manual,low,Zoo Med,ZooMed Nano Combo Dome Lamp Fixture,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4GZ85CET60AAA,Z282A ZooMed Nano Combo Dome Hold Down Kit,8.99,review,,,Revisar manual,low,Zoo Med,ZooMed Nano Combo Dome Hold Down Kit,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
G0JEDSFG57VFM,Z289 Zoomed Terra Effects Model 2 (nano led w/sound),183.99,review,,,Revisar manual,low,Zoo Med,Zoomed Terra Effects Model 2 (nano led w/sound),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
EAPVJ84198KR2,Z290L,14.99,review,,,Revisar manual,low,,Z290L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QE0EVP1PEQFEW,Z290S Zoomed Plante De Plastique Mexican Phyllo Small,7.49,review,,,Revisar manual,low,Zoo Med,Zoomed Plante De Plastique Mexican Phyllo Small,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6TTHFEZ99XYZP,Z291L,14.99,review,,,Revisar manual,low,,Z291L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FKTJ2PAFQ8W2R,Z291S,6.99,review,,,Revisar manual,low,,Z291S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PMFNVRG49M4WA,Z292L,14.99,review,,,Revisar manual,low,,Z292L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
KGQ9G4BYD5MNW,Z292S,6.99,review,,,Revisar manual,low,,Z292S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
EVSW30ZT43JK6,Z293M,8.99,review,,,Revisar manual,low,,Z293M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PW4T6AC200P7M,Z293S,6.99,review,,,Revisar manual,low,,Z293S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
759YZXERMF6EE,Z294L,13.99,review,,,Revisar manual,low,,Z294L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3KTXJ92TMC90P,Z294S,6.99,review,,,Revisar manual,low,,Z294S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
29REE459BNQTE,Z295L Zoomed Plante Plastique Bolivian Croton Lg,14.99,review,,,Revisar manual,low,Zoo Med,Zoomed Plante Plastique Bolivian Croton Lg,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3XYEDA1JQ93TP,Z295M,8.99,review,,,Revisar manual,low,,Z295M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VVMH5M1E47YBT,Z295S,6.99,review,,,Revisar manual,low,,Z295S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Y6538A49VDT0A,Z296L,13.99,review,,,Revisar manual,low,,Z296L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
RHMTWHKFXD3K4,Z296M,8.99,review,,,Revisar manual,low,,Z296M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SPGV53T6XNFYW,Z296S,6.99,review,,,Revisar manual,low,,Z296S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZGXSYM1GVS8JT,Z297L Plastic Plant Borneo Star Large,13.99,review,,,Revisar manual,low,,Plastic Plant Borneo Star Large,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6ZSW1PYAEY0XW,Z297S,6.99,review,,,Revisar manual,low,,Z297S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
V4K22Q6NX6TQ6,Z298L,13.99,review,,,Revisar manual,low,,Z298L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6V3F5JXWXECNW,Z298M,9.99,review,,,Revisar manual,low,,Z298M,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
SFAQW98BRQNRC,Z298S Plastic Plant Cashuarina Small,6.99,review,,,Revisar manual,low,,Plastic Plant Cashuarina Small,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9N0GHCRHAX5N6,Z299S,6.99,review,,,Revisar manual,low,,Z299S,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
83H66EM732CBC,Z313 Arboreal Feeding Platform,28.99,review,,,Revisar manual,low,,Arboreal Feeding Platform,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
CPJKT2F7B39DT,Z313A Arboreal Feeding Cup,5.99,review,,,Revisar manual,low,,Arboreal Feeding Cup,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
MXT7CZP9TW0SA,Z313B Refill Cups for Arboreal Feeding (12),5.99,review,,,Revisar manual,low,,Refill Cups for Arboreal Feeding (12),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
KFMMDJGP4Q5DY,Z315,7.99,review,,,Revisar manual,low,,Z315,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
WFR33APH0VKHR,Z316,8.99,review,,,Revisar manual,low,,Z316,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
K4NFZC5M3JPRR,Z329,39.74,review,,,Revisar manual,low,,Z329,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2YNXMK7KW5QY2,Z467 Betta Food 4.5g,3.39,review,,,Revisar manual,low,,Betta Food 4.5g,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
G741B7AKQTHC2,Z551 ZooMed Reptisafe Water Cond. 4.25oz,7.99,review,,,Revisar manual,low,Zoo Med,ZooMed Reptisafe Water Cond. 4.25oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
6DSCY15QPVMV2,Z552 ZooMed Reptisafe Water Cond. 8.75,11.49,review,,,Revisar manual,low,Zoo Med,ZooMed Reptisafe Water Cond. 8.75,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VHFPJ32S699HE,Z558 Reptile Electrolyte Soak 8oz.,11.99,product,Supplement,supplement,"Asignar ""Supplement"" en Clover",medium,,Reptile Electrolyte Soak 8oz.,"Patrón nombre → Clover ""Supplement"" / sitio ""supplement""",Bulk create Product
33SR7EF4427RJ,Z559 Reptile Electrolyte Soak 16oz.,16.99,product,Supplement,supplement,"Asignar ""Supplement"" en Clover",medium,,Reptile Electrolyte Soak 16oz.,"Patrón nombre → Clover ""Supplement"" / sitio ""supplement""",Bulk create Product
4Q830T4SMBPJ8,Z565,2.50,review,,,Revisar manual,low,,Z565,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PZN0F2H6WGBJJ,Z566 Repti Turtle Eye Drops,6.99,review,,,Revisar manual,low,,Repti Turtle Eye Drops,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
5WRMXQ3WEP2RY,Z567 Repti Shedding Aid 2.25oz,9.50,review,,,Revisar manual,low,,Repti Shedding Aid 2.25oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
ZJTMKDYGZGVRG,Z570,4.99,review,,,Revisar manual,low,,Z570,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
D5T7RKQCXJS50,Z575 Wipe Out Glass Cleaner 16oz,17.99,review,,,Revisar manual,low,,Wipe Out Glass Cleaner 16oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2RY2SV0CZEEN2,Z576 Wipe Out #1 (4.25 oz),7.99,review,,,Revisar manual,low,,Wipe Out #1 (4.25 oz),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
G12SS3V512G50,Z577 Wipe Out #1 (8.75 oz),12.99,review,,,Revisar manual,low,,Wipe Out #1 (8.75 oz),Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FX2ESNV648ZZT,Z578 Zoomed Wipe Out 1  32oz,34.49,review,,,Revisar manual,low,Zoo Med,Zoomed Wipe Out 1  32oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
8QFXYTV9TPP82,"Z600 Reptitherm Habitat Heater 18"" x 18""",109.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,,"Reptitherm Habitat Heater 18"" x 18""","Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
VTP7MJQ79ZB0R,Z602 Zoomed Tortoise House 24 x 36 x 12,232.99,review,,,Revisar manual,low,Zoo Med,Zoomed Tortoise House 24 x 36 x 12,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FATC5JD1S4NJW,"Z603 Aquatic Turtle Tub 39"" X 21"" X  16""",266.99,review,,,Revisar manual,low,,"Aquatic Turtle Tub 39"" X 21"" X  16""",Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
PXNAFA43RG7PG,Z604 Aquatic Turtle Habitat Kit,577.99,review,,,Revisar manual,low,,Aquatic Turtle Habitat Kit,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
0YF3XTPVPNTG6,Z6811 Tortoise Flower Food Topper 1.4 oz,10.99,review,,,Revisar manual,low,,Tortoise Flower Food Topper 1.4 oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
1N01M8CV51RBP,Z6812 Tortoise Flower Food Topper 12 oz.,62.99,review,,,Revisar manual,low,,Tortoise Flower Food Topper 12 oz.,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Z6PCV790KG1E8,Z682 Zoomed Lizard Flower Food Topper 0.21oz,3.99,review,,,Revisar manual,low,Zoo Med,Zoomed Lizard Flower Food Topper 0.21oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9Y8JV8MHZ6HCJ,Z6821 Lizard Flower Food Topper 1.4oz,10.99,review,,,Revisar manual,low,,Lizard Flower Food Topper 1.4oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
23G2KEAKBHSER,Z6822 Lizard Flower Food Topper 8.5oz,62.99,review,,,Revisar manual,low,,Lizard Flower Food Topper 8.5oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2AYGQ988VXAXY,Z693 Gourmet Bearded Dragon Food 8.25oz,14.99,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Gourmet Bearded Dragon Food 8.25oz,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
42S41T38NQH5J,Z703 ZooMed Aqua. Turtle Growth Food 13oz,11.99,review,,,Revisar manual,low,Zoo Med,ZooMed Aqua. Turtle Growth Food 13oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
XRM78YPFQBXAE,Z706 Zoomed Aquatic Turtle Hatchling Food 1.6 oz,4.50,review,,,Revisar manual,low,Zoo Med,Zoomed Aquatic Turtle Hatchling Food 1.6 oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
KCXYJKBT7P776,Z707  Aq. Turtle Hatchling Food 7.5oz,10.99,review,,,Revisar manual,low,,Aq. Turtle Hatchling Food 7.5oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
HDDT1BE6WJKF2,Z7071 Aq. Turtle Hatchling Food 15oz,17.99,review,,,Revisar manual,low,,Aq. Turtle Hatchling Food 15oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
NEST1MBYTTYDP,Z7131 Forest Tortoise Food 15oz,17.99,review,,,Revisar manual,low,,Forest Tortoise Food 15oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
3778N3Y0G2CAM,Z722 ZooMed Can O'Grubs,6.99,review,,,Revisar manual,low,Zoo Med,ZooMed Can O'Grubs,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9NWVXK6EV7KK6,Z724,8.49,review,,,Revisar manual,low,,Z724,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Q4YHS975EV2HA,Z730B,6.99,review,,,Revisar manual,low,,Z730B,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
DP993R3TQG8PC,Z731B Zoomed Red Shrimp 10oz,29.99,review,,,Revisar manual,low,Zoo Med,Zoomed Red Shrimp 10oz,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QG7346KQNGPBM,Z735 ZooMed Aquatic Newt Food,5.99,review,,,Revisar manual,low,Zoo Med,ZooMed Aquatic Newt Food,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Z4PJ25ZVYX67E,Z775 Crested Gecko Food Watermelon 2oz,8.49,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko Food Watermelon 2oz,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
WSK6Y6KSKHFXE,Z775A,13.99,review,,,Revisar manual,low,,Z775A,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VN5R96EDXAECC,Z775C Crested Gecko Food Watermelon 1 LB. Bag,55.99,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko Food Watermelon 1 LB. Bag,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
JXN4QRDR7RK84,Z776 Crested Gecko Food 2oz,8.49,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko Food 2oz,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
M44F7FVFXKC32,Z776A,13.99,review,,,Revisar manual,low,,Z776A,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
NXHKDAYBCZEDT,Z776C Crested Gecko Food Tropical Fruit 1 LB. Bag,55.99,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko Food Tropical Fruit 1 LB. Bag,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
EB6MEMEN3PTEP,Z777,8.49,review,,,Revisar manual,low,,Z777,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
Y92HSRKWQ5MFY,Z777C Crested Gecko Food Plum,53.99,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko Food Plum,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
4185F4QVCAPYM,Z778 Crested Gecko food BB 2oz,8.49,animal,Lezard,,"Asignar ""Lezard"" en Clover",medium,,Crested Gecko food BB 2oz,"Nombre sugiere animal vivo → categoría Clover existente ""Lezard""",Créer Animal (no Product)
MFB1NPD0Y7R1Y,Z781,9.99,review,,,Revisar manual,low,,Z781,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
DKHG65983NY16,Z846 Aquarium sans monture Purevue 5.5g avec lumière,349.99,review,,,Revisar manual,low,,Aquarium sans monture Purevue 5.5g avec lumière,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
9A3ERQ2ZCBM1M,Z850 Zoomed Steampunk Copper Bear Skull,18.99,review,,,Revisar manual,low,Zoo Med,Zoomed Steampunk Copper Bear Skull,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
7FY1GDP8Q2TQ2,Z941 Creature Dome Lamp Fixture,30.99,review,,,Revisar manual,low,,Creature Dome Lamp Fixture,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FATJPCGWEFHDP,Z942 Zoomed Creatures Led Black Light 5W,25.50,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Led Black Light 5W,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
81YX2T7TW2HWR,Z943 Zoomed Creatures Led Lamp 5W,17.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Led Lamp 5W,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
W2EN2QCK75BJ6,Z949 Creatures Floor 1Qt,3.00,review,,,Revisar manual,low,,Creatures Floor 1Qt,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
FHD3XDF5V2EWG,Z952 Zoomed Creatures White Sand 2lb,6.49,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures White Sand 2lb,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
1CJQSV9KC42E2,Z953 Zoomed Creatures Climbing Branch,12.99,product,Decoration,decor,"Asignar ""Decoration"" en Clover",medium,Zoo Med,Zoomed Creatures Climbing Branch,"Patrón nombre → Clover ""Decoration"" / sitio ""decor""",Bulk create Product
F5JSYRJGRK9X2,Z954 Zoomed Creature View Magnifier,11.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creature View Magnifier,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
53DJEHB358CFJ,Z958 Zoomed Creatures Rock Bowl,3.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Rock Bowl,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
B13BRABY170GG,Z959 Zoomed Creatures Feeding Tongs,4.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Feeding Tongs,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
VRSGGY80KN914,Z963A ReptiHabitat 40G. Aquatic Turtle Kit,535.99,review,,,Revisar manual,low,,ReptiHabitat 40G. Aquatic Turtle Kit,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
5HPKWZC9R9QF0,Z964B Zoomed Reptihabitat 20 Gal. Juv. Aquatic Turtle Kit,382.99,review,,,Revisar manual,low,Zoo Med,Zoomed Reptihabitat 20 Gal. Juv. Aquatic Turtle Kit,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
REXW4W3CVSN9M,Z966A Zoomed Creatures Habitat Kit 3 Gal.,57.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Habitat Kit 3 Gal.,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
82BM46GPX6J8R,Z966B Zoomed Creatures Den Low Profile 6 gal,92.99,review,,,Revisar manual,low,Zoo Med,Zoomed Creatures Den Low Profile 6 gal,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
4ASGYYDX9EESA,Z967 Zoomed Frog Terrarium Kit 12x12x18,157.99,animal,Amphibien,,"Asignar ""Amphibien"" en Clover",medium,Zoo Med,Zoomed Frog Terrarium Kit 12x12x18,"Nombre sugiere animal vivo → categoría Clover existente ""Amphibien""",Créer Animal (no Product)
4DPQE9TMKHS7W,Z976 Paludarium UVB & Plante Growth Lighting Kit,79.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium UVB & Plante Growth Lighting Kit,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
RYBDXAAY6R4N0,Z977 Paludarium Filter 10GAL,28.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Filter 10GAL,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
WDE3GBVVHNTXT,Z977RC Paludarium Filter 10 Repl. Cartridge,5.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Filter 10 Repl. Cartridge,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
HNQ22T5DZ1HNT,Z978 Paludarium Filter 20GAL,36.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Filter 20GAL,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
GD15294JZ7FGR,Z978RC Paludarium Filter 20 Repl. Cartridge,8.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Filter 20 Repl. Cartridge,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
H3N52Q1KFHJ08,Z979 Paludarium Heater 25W,36.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Heater 25W,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
454YP65BSG5MJ,Z979A Paludarium Heater 50W,36.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Heater 50W,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
H9BJ5N3Y2FEH0,Z979B Paludarium Heater 100W,43.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Paludarium Heater 100W,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
K7DXC8XQQ8ZHT,Z990 ZooMed Naturalistic Terrarium Repti Lock,9.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,ZooMed Naturalistic Terrarium Repti Lock,"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
JDSH884ADA5AJ,"Z994 PVC Terrarium 24x24x48"" (120gallon) With Glass Door",720.00,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,"PVC Terrarium 24x24x48"" (120gallon) With Glass Door","Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
66RTJ80YVQKVY,Z995 (NT-1),147.99,product,Habitat,terrarium,"Asignar ""Habitat"" en Clover",high,Zoo Med,Z995 (NT-1),"Patrón nombre → Clover ""Habitat"" / sitio ""terrarium""",Bulk create Product
5C52K8NVSYBWP,Zoomed Eco Earth Coconut Chips 1lb,5.99,review,,,Revisar manual,low,Zoo Med,Zoomed Eco Earth Coconut Chips 1lb,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
2D07Y2XA142D0,Zoomed Madagascar Bamboo Large,14.99,review,,,Revisar manual,low,Zoo Med,Zoomed Madagascar Bamboo Large,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
R56JNPC15NMT2,Zoomed Malaysian Fern Large,14.99,review,,,Revisar manual,low,Zoo Med,Zoomed Malaysian Fern Large,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
F269GY35ZS6R0,Zoomed Multiport Fogger Attachment,18.99,review,,,Revisar manual,low,Zoo Med,Zoomed Multiport Fogger Attachment,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
XXJY3ZSEEX4J6,Zoomed Repti Fogger,130.99,review,,,Revisar manual,low,Zoo Med,Zoomed Repti Fogger,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
76NSWYAGN5GFP,Zoomed Repti Rock Water Dish L,25.99,review,,,Revisar manual,low,Zoo Med,Zoomed Repti Rock Water Dish L,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QA9XJ2TFJ8VTM,boa régulier femelle,150.00,animal,Serpent,,"Asignar ""Serpent"" en Clover",medium,,boa régulier femelle,"Nombre sugiere animal vivo → categoría Clover existente ""Serpent""",Créer Animal (no Product)
MTW3T7Z9G6V4T,hamster,4.00,animal,Rongeur,,"Asignar ""Rongeur"" en Clover",medium,,hamster,"Nombre sugiere animal vivo → categoría Clover existente ""Rongeur""",Créer Animal (no Product)
SXC3A8KBQ9VF6,poisson congelé 116g et +,5.00,product,Nourriture,food_frozen,"Asignar ""Nourriture"" en Clover",medium,,poisson congelé 116g et +,"Patrón nombre → Clover ""Nourriture"" / sitio ""food_frozen""",Bulk create Product
MDN1RR6RJG8WJ,z244B ZooMed Repticare Heat Projector 150W,51.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,Zoo Med,z244B ZooMed Repticare Heat Projector 150W,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
4PE9SDE0K9FR0,z244C ZooMed Infrared Heat Projector 35w,44.99,product,Lumiere,lighting,"Asignar ""Lumiere"" en Clover",high,Zoo Med,z244C ZooMed Infrared Heat Projector 35w,"Patrón nombre → Clover ""Lumiere"" / sitio ""lighting""",Bulk create Product
3AJ87SACG2GYP,z253H T8 36'' 10.0 25w,64.99,review,,,Revisar manual,low,,z253H T8 36'' 10.0 25w,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
QPW12QWHPT6DA,z681 Tortoise Flower Topper 0.21,3.75,review,,,Revisar manual,low,,z681 Tortoise Flower Topper 0.21,Sin categoría Clover y sin patrón reconocido — revisión manual,Revisión manual
